Sunshine,WindGustSpeed,Humidity3pm,Pressure9am,Pressure3pm,Rain Tomorrow
7.562215464430307,17.0,51.0,1016.8,1016.7,0
3.000148270837723,11.0,90.0,1009.0,1009.4,0
4.169909089707616,13.0,80.0,1021.1,1019.6,0
5.222693826690519,13.0,71.0,1028.2,1024.6,0
5.924550318012457,13.0,65.0,1031.3,1029.3,0
6.041526399899446,39.0,64.0,1020.1,1021.5,0
6.509430727447404,13.0,60.0,1022.8,1019.9,0
6.626406809334393,48.0,59.0,1016.4,1011.5,0
7.913143710091276,30.0,48.0,1020.8,1019.4,0
9.08290452896117,35.0,38.0,1019.6,1016.7,0
10.252665347831064,33.0,28.0,1022.0,1019.6,0
10.486617511605044,35.0,26.0,1018.3,1018.1,0
9.316856692735149,46.0,36.0,1013.1,1011.5,0
9.901737102170095,22.0,31.0,1015.6,1013.0,0
10.486617511605044,31.0,26.0,1011.3,1009.6,0
10.252665347831064,35.0,28.0,1012.3,1007.3,0
9.784761020283105,35.0,32.0,1019.2,1014.3,0
9.784761020283105,26.0,32.0,1018.5,1015.5,0
10.72056967537902,24.0,24.0,1018.6,1015.5,0
9.784761020283105,30.0,32.0,1019.8,1016.0,0
10.72056967537902,37.0,24.0,1020.0,1016.1,0
10.603593593492034,26.0,25.0,1023.8,1020.9,0
10.135689265944075,30.0,29.0,1018.5,1015.6,0
10.252665347831064,31.0,28.0,1021.0,1017.0,0
10.837545757266009,24.0,23.0,1021.5,1017.6,0
10.837545757266009,37.0,23.0,1021.7,1018.2,0
10.252665347831064,41.0,28.0,1021.8,1019.0,0
9.901737102170095,50.0,31.0,1016.3,1015.8,0
12.007306576135905,48.0,13.0,1012.2,1006.1,0
10.369641429718053,33.0,27.0,1013.5,1012.3,0
9.901737102170095,50.0,31.0,1005.5,1003.5,0
9.316856692735149,54.0,36.0,1007.6,1003.9,0
11.18847400292698,31.0,20.0,1008.5,1005.3,0
9.667784938396117,46.0,33.0,1009.9,1004.5,0
9.550808856509127,28.0,34.0,1019.8,1016.1,0
8.030119791978265,30.0,47.0,1014.2,1014.2,0
8.264071955752245,33.0,45.0,1014.6,1012.9,0
10.135689265944075,41.0,29.0,1016.9,1013.1,0
8.731976283300202,48.0,41.0,1021.1,1020.0,0
9.19988061084816,39.0,37.0,1016.3,1014.0,0
7.796167628204287,17.0,49.0,1016.9,1013.8,0
8.498024119526223,22.0,43.0,1015.2,1012.9,0
8.030119791978265,30.0,47.0,1010.6,1009.0,0
7.328263300656331,17.0,53.0,1013.0,1009.1,0
9.784761020283105,28.0,32.0,1019.9,1013.9,0
9.667784938396117,28.0,33.0,1025.2,1021.0,0
9.550808856509127,24.0,34.0,1023.9,1021.0,0
9.08290452896117,24.0,38.0,1024.8,1020.6,0
8.96592844707418,19.0,39.0,1027.3,1022.8,0
9.08290452896117,28.0,38.0,1018.5,1016.2,0
8.381048037639232,17.0,44.0,1026.0,1023.3,0
8.848952365187191,20.0,40.0,1027.7,1023.2,0
8.615000201413213,19.0,42.0,1030.1,1026.8,0
9.08290452896117,22.0,38.0,1028.2,1025.8,0
8.848952365187191,35.0,40.0,1021.5,1020.6,0
7.796167628204287,30.0,49.0,1018.6,1016.5,0
8.615000201413213,30.0,42.0,1019.3,1016.9,0
6.509430727447404,30.0,60.0,1013.6,1013.4,0
7.328263300656331,28.0,53.0,1017.9,1014.2,0
9.08290452896117,31.0,38.0,1021.1,1018.5,0
10.135689265944075,33.0,29.0,1017.9,1014.1,0
9.550808856509127,31.0,34.0,1019.0,1016.9,0
9.19988061084816,43.0,37.0,1025.0,1021.1,0
6.392454645560415,26.0,61.0,1033.4,1032.5,0
7.094311136882349,17.0,55.0,1037.3,1033.3,0
7.094311136882349,15.0,55.0,1033.7,1031.1,0
9.667784938396117,30.0,33.0,1026.0,1024.6,0
9.550808856509127,67.0,34.0,1013.1,1016.0,0
8.264071955752245,26.0,45.0,1017.8,1015.0,0
10.72056967537902,30.0,24.0,1022.2,1018.1,0
10.252665347831064,28.0,28.0,1021.0,1018.8,0
9.550808856509127,31.0,34.0,1020.4,1017.9,0
7.913143710091276,46.0,48.0,1009.6,1011.3,0
7.6791915463172975,30.0,50.0,1017.8,1012.1,0
9.316856692735149,22.0,36.0,1023.8,1020.6,0
8.147095873865254,37.0,46.0,1024.2,1022.3,0
8.264071955752245,35.0,45.0,1025.5,1022.8,0
11.422426166700962,33.0,18.0,1027.9,1023.3,0
9.19988061084816,56.0,37.0,1017.6,1019.2,0
10.135689265944075,33.0,29.0,1019.4,1014.6,0
10.486617511605044,28.0,26.0,1027.2,1021.7,0
8.848952365187191,22.0,40.0,1027.1,1025.3,0
8.498024119526223,69.0,43.0,1006.3,1012.0,0
11.071497921039992,50.0,21.0,1017.4,1009.8,0
8.615000201413213,30.0,42.0,1024.5,1020.9,0
7.796167628204287,44.0,49.0,1018.4,1018.5,0
9.08290452896117,28.0,38.0,1016.3,1010.9,0
8.264071955752245,28.0,45.0,1019.9,1015.2,0
7.913143710091276,31.0,48.0,1016.6,1016.1,0
7.562215464430307,31.0,51.0,1012.7,1011.0,0
3.3510765164986895,46.0,87.0,1008.4,1010.5,0
8.147095873865254,41.0,46.0,1009.1,1006.2,0
12.007306576135905,31.0,13.0,1021.7,1016.1,0
10.837545757266009,48.0,23.0,1006.4,1002.9,0
9.784761020283105,43.0,32.0,1015.4,1015.9,0
11.773354412361925,44.0,15.0,1013.9,1009.3,0
11.305450084813966,28.0,19.0,1020.4,1015.2,0
10.837545757266009,33.0,23.0,1022.9,1019.8,0
11.656378330474935,26.0,16.0,1018.9,1017.1,0
10.369641429718053,33.0,27.0,1008.6,1008.6,0
12.007306576135905,76.0,13.0,1008.3,1002.8,0
10.954521839153,31.0,22.0,1016.5,1012.6,0
10.603593593492034,33.0,25.0,1016.7,1012.8,0
10.018713184057084,48.0,30.0,1010.7,1009.3,0
10.135689265944075,50.0,29.0,1008.1,1005.7,0
10.954521839153,22.0,22.0,1014.9,1009.4,0
9.316856692735149,33.0,36.0,1006.9,1004.2,0
7.6791915463172975,31.0,50.0,1010.3,1007.7,0
11.890330494248914,59.0,14.0,1009.9,1005.9,0
10.72056967537902,22.0,24.0,1013.4,1008.5,0
9.667784938396117,31.0,33.0,1016.2,1011.8,0
9.433832774622136,24.0,35.0,1017.6,1013.9,0
9.784761020283105,54.0,32.0,1016.0,1012.7,0
9.550808856509127,35.0,34.0,1016.5,1013.8,0
7.913143710091276,35.0,48.0,1016.4,1014.9,0
7.094311136882349,31.0,55.0,1015.7,1015.1,0
5.924550318012457,46.0,65.0,1015.0,1011.4,0
9.433832774622136,43.0,35.0,1012.0,1011.9,0
11.071497921039992,46.0,21.0,1007.6,1005.4,0
7.6791915463172975,28.0,50.0,1018.4,1013.2,0
7.913143710091276,20.0,48.0,1024.0,1019.7,0
7.913143710091276,43.0,48.0,1016.3,1017.8,0
6.041526399899446,24.0,64.0,1026.6,1024.4,0
4.7547894991425625,22.0,75.0,1023.3,1023.8,0
6.158502481786434,35.0,63.0,1017.6,1016.2,0
6.743382891221383,44.0,58.0,1010.9,1011.5,0
6.509430727447404,20.0,60.0,1022.8,1021.5,0
6.860358973108371,41.0,57.0,1015.8,1014.9,0
6.275478563673425,22.0,62.0,1017.9,1016.7,0
7.094311136882349,37.0,55.0,1014.4,1015.0,0
5.573622072351488,37.0,68.0,1009.2,1010.0,0
3.818980844046648,43.0,83.0,1018.6,1014.5,0
5.924550318012457,13.0,65.0,1024.3,1020.3,0
6.392454645560415,28.0,61.0,1025.9,1023.4,0
5.105717744803531,17.0,72.0,1025.8,1023.4,0
5.339669908577509,52.0,70.0,1021.6,1018.5,0
5.456645990464501,19.0,69.0,1030.1,1027.1,0
6.158502481786434,17.0,63.0,1029.4,1027.2,0
4.988741662916541,13.0,73.0,1031.1,1028.4,0
6.977335054995361,17.0,56.0,1030.7,1028.9,0
4.988741662916541,30.0,73.0,1023.7,1023.8,0
4.988741662916541,31.0,73.0,1018.6,1017.5,0
5.924550318012457,35.0,65.0,1016.6,1014.9,0
4.403861253481594,24.0,78.0,1022.1,1018.8,0
6.041526399899446,19.0,64.0,1032.0,1028.3,0
6.509430727447404,15.0,60.0,1035.2,1032.0,0
3.000148270837723,24.0,90.0,1021.4,1021.4,0
6.509430727447404,17.0,60.0,1023.9,1019.7,0
6.392454645560415,30.0,61.0,1016.5,1015.0,0
8.264071955752245,20.0,45.0,1022.3,1020.8,0
8.731976283300202,80.0,41.0,1014.2,1006.1,0
7.562215464430307,26.0,51.0,1018.6,1015.6,0
8.147095873865254,59.0,46.0,1013.7,1012.6,0
8.498024119526223,22.0,43.0,1020.8,1015.5,0
8.381048037639232,31.0,44.0,1009.0,1007.4,0
8.030119791978265,39.0,47.0,1004.4,1005.2,0
8.030119791978265,31.0,47.0,1011.0,1006.0,0
6.977335054995361,30.0,56.0,1015.5,1010.6,0
8.030119791978265,26.0,47.0,1016.8,1014.1,0
5.105717744803531,43.0,72.0,1009.1,1010.7,0
3.935956925933638,35.0,82.0,1002.2,999.6,0
7.328263300656331,28.0,53.0,1015.1,1013.0,0
7.6791915463172975,26.0,50.0,1018.9,1015.3,0
7.6791915463172975,46.0,50.0,1016.4,1014.8,0
6.041526399899446,35.0,64.0,1013.7,1012.0,0
7.211287218769339,50.0,54.0,1008.1,1006.8,0
8.030119791978265,52.0,47.0,1019.1,1010.2,0
9.316856692735149,30.0,36.0,1027.2,1023.8,0
7.6791915463172975,33.0,50.0,1024.9,1023.3,0
6.392454645560415,22.0,61.0,1026.6,1023.4,0
7.562215464430307,28.0,51.0,1027.8,1024.5,0
7.562215464430307,54.0,51.0,1031.8,1026.8,0
7.562215464430307,15.0,51.0,1033.3,1029.8,0
8.615000201413213,15.0,42.0,1031.7,1029.4,0
7.328263300656331,17.0,53.0,1028.5,1025.8,0
9.901737102170095,43.0,31.0,1009.7,1007.0,0
10.837545757266009,46.0,23.0,1015.2,1010.4,0
11.18847400292698,30.0,20.0,1013.4,1010.8,0
12.241258739909885,52.0,11.0,1009.1,1006.7,0
5.690598154238478,15.0,67.0,1031.3,1027.7,0
5.690598154238478,22.0,67.0,1031.2,1028.6,0
4.052933007820627,28.0,81.0,1031.0,1028.4,0
5.573622072351488,24.0,68.0,1025.1,1025.3,0
3.000148270837723,44.0,90.0,1006.6,1009.0,0
6.041526399899446,20.0,64.0,1023.5,1018.8,0
7.328263300656331,28.0,53.0,1022.2,1021.0,0
3.117124352724712,26.0,89.0,1020.9,1020.5,0
3.4680525983856785,20.0,86.0,1017.5,1015.0,0
6.626406809334393,28.0,59.0,1014.6,1013.5,0
5.924550318012457,43.0,65.0,1018.2,1013.8,0
4.871765581029553,28.0,74.0,1020.2,1020.0,0
6.509430727447404,13.0,60.0,1022.9,1019.7,0
7.445239382543318,15.0,52.0,1026.2,1022.2,0
7.6791915463172975,13.0,50.0,1027.5,1024.4,0
6.041526399899446,11.0,64.0,1028.2,1025.2,0
7.211287218769339,13.0,54.0,1027.5,1025.5,0
7.445239382543318,17.0,52.0,1026.2,1024.0,0
7.6791915463172975,20.0,50.0,1020.9,1020.8,0
7.445239382543318,65.0,52.0,1003.3,1008.5,0
5.105717744803531,31.0,72.0,1016.5,1012.6,0
6.977335054995361,11.0,56.0,1030.1,1025.9,0
6.158502481786434,13.0,63.0,1034.4,1030.9,0
6.860358973108371,11.0,57.0,1036.5,1032.5,0
7.328263300656331,11.0,53.0,1023.5,1020.4,0
6.977335054995361,15.0,56.0,1033.8,1031.9,0
5.690598154238478,24.0,67.0,1024.7,1022.1,0
7.913143710091276,17.0,48.0,1035.2,1033.2,0
8.030119791978265,24.0,47.0,1027.3,1024.9,0
8.264071955752245,46.0,45.0,1024.4,1022.9,0
3.935956925933638,65.0,82.0,1018.0,1017.7,0
7.796167628204287,30.0,49.0,1025.8,1023.6,0
6.509430727447404,50.0,60.0,1020.0,1020.7,0
7.328263300656331,24.0,53.0,1018.7,1015.8,0
5.924550318012457,17.0,65.0,1024.2,1020.3,0
7.6791915463172975,20.0,50.0,1025.4,1022.5,0
8.030119791978265,20.0,47.0,1029.1,1025.5,0
6.977335054995361,13.0,56.0,1029.0,1026.3,0
7.094311136882349,33.0,55.0,1025.9,1024.6,0
8.030119791978265,17.0,47.0,1029.3,1028.6,0
5.807574236125468,15.0,66.0,1029.3,1025.5,0
7.211287218769339,19.0,54.0,1033.2,1030.0,0
7.328263300656331,15.0,53.0,1033.1,1030.3,0
5.690598154238478,31.0,67.0,1028.7,1027.3,0
6.743382891221383,24.0,58.0,1024.5,1023.2,0
5.456645990464501,39.0,69.0,1020.7,1017.8,0
5.807574236125468,19.0,66.0,1026.2,1022.8,0
3.117124352724712,22.0,89.0,1028.6,1027.2,0
4.988741662916541,39.0,73.0,1019.1,1017.8,0
6.626406809334393,17.0,59.0,1032.1,1027.8,0
6.743382891221383,17.0,58.0,1034.4,1030.7,0
7.328263300656331,13.0,53.0,1036.5,1032.9,0
7.796167628204287,13.0,49.0,1032.3,1028.3,0
6.860358973108371,17.0,57.0,1028.7,1027.1,0
6.158502481786434,20.0,63.0,1023.5,1022.2,0
4.286885171594605,35.0,79.0,1016.1,1015.3,0
8.615000201413213,39.0,42.0,1011.0,1008.6,0
6.275478563673425,19.0,62.0,1017.3,1014.7,0
7.913143710091276,30.0,48.0,1022.1,1018.3,0
9.08290452896117,24.0,38.0,1025.8,1022.0,0
9.316856692735149,19.0,36.0,1025.6,1022.3,0
9.08290452896117,17.0,38.0,1026.4,1022.3,0
6.158502481786434,15.0,63.0,1028.0,1023.9,0
9.667784938396117,15.0,33.0,1033.0,1028.1,0
9.433832774622136,22.0,35.0,1035.1,1031.1,0
9.550808856509127,20.0,34.0,1034.1,1031.0,0
9.19988061084816,22.0,37.0,1030.2,1028.9,0
4.286885171594605,35.0,79.0,1014.2,1013.5,0
6.743382891221383,56.0,58.0,1019.2,1018.2,0
8.731976283300202,43.0,41.0,1020.8,1018.8,0
7.562215464430307,57.0,51.0,1018.1,1013.2,0
7.562215464430307,19.0,51.0,1019.5,1016.4,0
7.445239382543318,17.0,52.0,1016.3,1013.9,0
8.731976283300202,30.0,41.0,1015.6,1012.0,0
8.615000201413213,24.0,42.0,1017.6,1014.6,0
8.030119791978265,28.0,47.0,1017.8,1015.1,0
8.848952365187191,28.0,40.0,1019.1,1015.6,0
8.381048037639232,22.0,44.0,1019.2,1016.0,0
8.498024119526223,20.0,43.0,1020.6,1017.4,0
6.860358973108371,13.0,57.0,1022.7,1020.6,0
8.264071955752245,35.0,45.0,1019.7,1016.0,0
6.158502481786434,39.0,63.0,1015.1,1013.6,0
6.158502481786434,19.0,63.0,1021.9,1019.4,0
6.743382891221383,19.0,58.0,1023.0,1021.2,0
9.08290452896117,33.0,38.0,1022.3,1017.4,0
7.211287218769339,22.0,54.0,1025.3,1021.7,0
6.626406809334393,13.0,59.0,1026.2,1022.9,0
7.6791915463172975,17.0,50.0,1027.1,1024.1,0
6.626406809334393,17.0,59.0,1025.3,1022.5,0
5.924550318012457,13.0,65.0,1025.9,1023.0,0
7.562215464430307,13.0,51.0,1026.3,1022.7,0
6.743382891221383,17.0,58.0,1026.5,1023.7,0
7.445239382543318,17.0,52.0,1027.0,1024.1,0
8.147095873865254,17.0,46.0,1025.2,1024.3,0
6.977335054995361,43.0,56.0,1015.9,1016.2,0
7.328263300656331,35.0,53.0,1020.2,1018.1,0
6.041526399899446,33.0,64.0,1019.5,1016.7,0
6.977335054995361,13.0,56.0,1022.8,1019.5,0
5.105717744803531,26.0,72.0,1021.1,1019.0,0
7.796167628204287,28.0,49.0,1019.6,1016.0,0
5.573622072351488,20.0,68.0,1021.1,1017.5,0
5.222693826690519,17.0,71.0,1018.6,1017.8,0
5.924550318012457,28.0,65.0,1021.1,1017.1,0
6.977335054995361,28.0,56.0,1023.3,1020.4,0
7.328263300656331,30.0,53.0,1022.9,1020.8,0
6.977335054995361,24.0,56.0,1025.5,1021.3,0
7.6791915463172975,30.0,50.0,1026.2,1022.8,0
8.030119791978265,26.0,47.0,1023.3,1020.7,0
6.977335054995361,26.0,56.0,1022.9,1019.2,0
8.147095873865254,20.0,46.0,1028.4,1025.1,0
10.252665347831064,44.0,28.0,1020.9,1018.3,0
6.392454645560415,20.0,61.0,1028.8,1024.2,0
4.871765581029553,37.0,74.0,1011.0,1012.5,0
10.72056967537902,54.0,24.0,1015.0,1008.2,0
9.550808856509127,24.0,34.0,1022.2,1018.1,0
9.316856692735149,41.0,36.0,1018.0,1016.9,0
9.433832774622136,52.0,35.0,1012.5,1011.0,0
8.381048037639232,28.0,44.0,1015.0,1011.4,0
10.135689265944075,39.0,29.0,1011.6,1009.4,0
10.603593593492034,37.0,25.0,1013.8,1011.8,0
9.433832774622136,24.0,35.0,1017.8,1014.6,0
9.19988061084816,24.0,37.0,1019.3,1016.9,0
9.901737102170095,44.0,31.0,1021.7,1015.5,0
9.433832774622136,28.0,35.0,1027.0,1022.7,0
10.369641429718053,24.0,27.0,1016.0,1013.9,0
10.369641429718053,30.0,27.0,1023.8,1021.4,0
7.562215464430307,28.0,51.0,1015.9,1013.3,0
10.018713184057084,31.0,30.0,1018.1,1014.5,0
9.19988061084816,31.0,37.0,1018.2,1015.7,0
8.498024119526223,28.0,43.0,1016.6,1014.5,0
8.030119791978265,54.0,47.0,1007.0,1008.6,0
9.08290452896117,24.0,38.0,1016.0,1012.2,0
8.848952365187191,31.0,40.0,1017.6,1013.4,0
9.901737102170095,28.0,31.0,1022.1,1017.9,0
9.433832774622136,20.0,35.0,1023.9,1021.1,0
9.08290452896117,46.0,38.0,1018.2,1017.8,0
8.731976283300202,46.0,41.0,1012.1,1010.7,0
9.19988061084816,44.0,37.0,1017.5,1017.1,0
8.264071955752245,44.0,45.0,1009.7,1009.5,0
10.252665347831064,24.0,28.0,1018.1,1014.4,0
11.656378330474935,41.0,16.0,1013.9,1011.2,0
10.135689265944075,50.0,29.0,1012.1,1007.1,0
9.784761020283105,22.0,32.0,1014.5,1010.5,0
10.018713184057084,28.0,30.0,1010.2,1009.5,0
12.124282658022896,65.0,12.0,999.9,998.5,0
12.241258739909885,35.0,11.0,1009.4,1005.0,0
12.124282658022896,35.0,12.0,1013.9,1010.3,0
10.369641429718053,30.0,27.0,1018.1,1014.3,0
10.135689265944075,39.0,29.0,1017.6,1015.5,0
9.784761020283105,37.0,32.0,1007.0,1010.2,0
12.124282658022896,37.0,12.0,1007.6,1004.1,0
10.72056967537902,31.0,24.0,1007.8,1006.0,0
10.018713184057084,31.0,30.0,1015.6,1012.0,0
10.369641429718053,52.0,27.0,1002.4,1002.1,0
10.954521839153,41.0,22.0,1018.2,1012.4,0
10.954521839153,39.0,22.0,1017.6,1014.3,0
12.124282658022896,44.0,12.0,1012.3,1008.1,0
11.18847400292698,22.0,20.0,1015.8,1011.9,0
11.539402248587947,28.0,17.0,1012.2,1010.9,0
11.656378330474935,44.0,16.0,1012.8,1009.3,0
8.147095873865254,43.0,46.0,1010.4,1011.0,0
9.433832774622136,35.0,35.0,1012.4,1008.4,0
8.381048037639232,30.0,44.0,1014.3,1011.2,0
7.445239382543318,33.0,52.0,1013.3,1013.4,0
11.071497921039992,43.0,21.0,1014.4,1012.5,0
11.656378330474935,78.0,16.0,1002.4,997.2,0
8.264071955752245,22.0,45.0,1022.9,1017.8,0
8.731976283300202,24.0,41.0,1027.0,1023.7,0
9.550808856509127,35.0,34.0,1020.6,1021.8,0
6.977335054995361,26.0,56.0,1021.6,1018.2,0
7.796167628204287,19.0,49.0,1026.0,1022.9,0
6.392454645560415,31.0,61.0,1022.5,1020.6,0
8.147095873865254,57.0,46.0,1010.4,1011.9,0
8.381048037639232,15.0,44.0,1025.9,1022.0,0
7.328263300656331,22.0,53.0,1026.3,1021.7,0
7.211287218769339,30.0,54.0,1025.3,1023.6,0
6.158502481786434,46.0,63.0,1017.9,1017.4,0
8.498024119526223,83.0,43.0,1011.0,1000.8,0
9.316856692735149,22.0,36.0,1023.5,1019.1,0
7.913143710091276,19.0,48.0,1024.7,1021.5,0
7.328263300656331,20.0,53.0,1019.8,1017.3,0
8.264071955752245,24.0,45.0,1025.7,1022.5,0
8.030119791978265,39.0,47.0,1019.1,1018.0,0
7.328263300656331,56.0,53.0,1012.1,1014.3,0
7.913143710091276,48.0,48.0,1013.4,1007.7,0
7.094311136882349,20.0,55.0,1024.9,1019.9,0
6.626406809334393,19.0,59.0,1026.4,1023.2,0
7.6791915463172975,31.0,50.0,1020.7,1020.5,0
6.158502481786434,28.0,63.0,1020.6,1019.6,0
7.6791915463172975,35.0,50.0,1012.6,1005.7,0
8.264071955752245,33.0,45.0,1020.1,1015.3,0
7.094311136882349,17.0,55.0,1024.6,1020.4,0
6.275478563673425,30.0,62.0,1023.4,1022.0,0
8.381048037639232,26.0,44.0,1025.8,1023.1,0
6.743382891221383,43.0,58.0,1017.8,1015.1,0
7.6791915463172975,39.0,50.0,1018.0,1010.6,0
6.509430727447404,39.0,60.0,1015.5,1014.5,0
9.433832774622136,48.0,35.0,1015.5,1014.3,0
9.550808856509127,41.0,34.0,1011.7,1011.4,0
9.433832774622136,24.0,35.0,1015.9,1010.6,0
8.498024119526223,26.0,43.0,1020.5,1018.0,0
8.264071955752245,33.0,45.0,1020.0,1018.7,0
8.848952365187191,30.0,40.0,1024.8,1020.0,0
7.6791915463172975,37.0,50.0,1025.7,1023.1,0
8.498024119526223,41.0,43.0,1022.1,1020.3,0
8.731976283300202,46.0,41.0,1015.5,1016.1,0
8.030119791978265,30.0,47.0,1011.6,1009.7,0
8.030119791978265,31.0,47.0,1013.5,1010.8,0
6.743382891221383,28.0,58.0,1016.0,1013.0,0
7.562215464430307,31.0,51.0,1018.2,1016.3,0
10.954521839153,49.906441884994976,22.0,1019.7,1013.3,0
9.316856692735149,28.0,36.0,1027.7,1022.7,0
8.381048037639232,19.0,44.0,1033.0,1028.6,0
8.264071955752245,43.0,45.0,1029.8,1026.9,0
7.796167628204287,35.0,49.0,1021.8,1021.7,0
8.731976283300202,50.0,41.0,1010.5,1012.5,0
8.381048037639232,54.0,44.0,1014.5,1007.8,0
9.316856692735149,44.0,36.0,1021.3,1016.4,0
8.498024119526223,19.0,43.0,1022.8,1018.8,0
8.381048037639232,43.0,44.0,1015.8,1016.1,0
8.264071955752245,48.0,45.0,1009.4,1008.3,0
7.562215464430307,19.0,51.0,1018.6,1013.6,0
5.690598154238478,26.0,67.0,1017.8,1015.0,0
11.18847400292698,31.0,20.0,1016.7,1011.3,0
9.901737102170095,50.0,31.0,1006.2,1001.4,0
9.433832774622136,44.0,35.0,1008.7,1008.1,0
10.486617511605044,39.0,26.0,1019.3,1016.2,0
10.837545757266009,43.0,23.0,1012.4,1012.1,0
10.603593593492034,41.0,25.0,1009.0,1005.2,0
10.018713184057084,57.0,30.0,1011.3,1008.6,0
10.369641429718053,41.0,27.0,1010.8,1007.0,0
7.6791915463172975,43.0,50.0,1012.9,1010.0,0
10.837545757266009,28.0,23.0,1016.1,1012.4,0
10.252665347831064,26.0,28.0,1017.2,1014.2,0
10.369641429718053,41.0,27.0,1013.9,1012.8,0
11.305450084813966,54.0,19.0,1007.9,1004.9,0
11.18847400292698,43.0,20.0,1006.8,1005.6,0
10.018713184057084,28.0,30.0,1016.3,1010.3,0
12.241258739909885,65.0,11.0,997.8,996.9,0
9.550808856509127,28.0,34.0,1012.7,1009.4,0
9.784761020283105,50.0,32.0,1018.5,1012.6,0
9.433832774622136,35.0,35.0,1019.1,1017.1,0
7.445239382543318,54.0,52.0,1009.7,1010.6,0
9.784761020283105,31.0,32.0,1013.3,1010.8,0
8.615000201413213,37.0,42.0,1007.5,1007.0,0
5.456645990464501,37.0,69.0,1007.0,1003.0,0
7.913143710091276,37.0,48.0,1011.0,1007.2,0
11.071497921039992,39.0,21.0,1009.5,1007.1,0
9.316856692735149,44.0,36.0,1011.2,1006.8,0
10.135689265944075,30.0,29.0,1016.4,1011.2,0
11.422426166700962,39.0,18.0,1008.8,1004.3,0
9.784761020283105,24.0,32.0,1021.8,1017.3,0
10.018713184057084,46.0,30.0,1009.9,1008.6,0
11.890330494248914,30.0,14.0,1013.5,1011.0,0
9.316856692735149,31.0,36.0,1009.4,1006.9,0
9.19988061084816,33.0,37.0,1012.8,1009.7,0
9.901737102170095,46.0,31.0,1016.2,1012.8,0
9.550808856509127,50.0,34.0,1013.9,1012.2,0
8.615000201413213,43.0,42.0,1012.4,1009.0,0
10.369641429718053,26.0,27.0,1012.8,1010.6,0
9.901737102170095,46.0,31.0,1005.6,1005.2,0
8.147095873865254,28.0,46.0,1005.4,1002.8,0
9.19988061084816,24.0,37.0,1012.7,1008.2,0
7.796167628204287,35.0,49.0,1009.8,1009.2,0
10.252665347831064,28.0,28.0,1013.3,1010.5,0
12.124282658022896,30.0,12.0,1013.7,1011.9,0
10.252665347831064,37.0,28.0,1012.8,1011.0,0
9.901737102170095,41.0,31.0,1010.2,1007.4,0
8.96592844707418,43.0,39.0,1006.4,1004.5,0
7.328263300656331,50.0,53.0,1000.4,1000.2,0
9.667784938396117,39.0,33.0,1013.5,1009.3,0
7.796167628204287,28.0,49.0,1012.5,1010.0,0
10.135689265944075,31.0,29.0,1018.0,1013.3,0
10.603593593492034,39.0,25.0,1019.1,1016.0,0
9.550808856509127,33.0,34.0,1017.4,1014.7,0
9.19988061084816,41.0,37.0,1013.6,1012.1,0
11.305450084813966,48.0,19.0,1017.9,1012.3,0
12.124282658022896,56.0,12.0,1016.0,1012.4,0
9.433832774622136,48.0,35.0,1010.0,1008.8,0
10.72056967537902,26.0,24.0,1021.3,1018.6,0
9.550808856509127,35.0,34.0,1019.9,1017.2,0
9.550808856509127,44.0,34.0,1018.2,1017.6,0
8.498024119526223,30.0,43.0,1023.9,1018.7,0
8.615000201413213,26.0,42.0,1028.3,1024.7,0
9.08290452896117,31.0,38.0,1024.8,1022.6,0
8.498024119526223,41.0,43.0,1026.7,1022.3,0
9.19988061084816,39.0,37.0,1029.1,1025.5,0
9.08290452896117,28.0,38.0,1025.4,1024.1,0
8.381048037639232,39.0,44.0,1019.5,1018.3,0
8.615000201413213,22.0,42.0,1018.9,1016.2,0
6.392454645560415,41.0,61.0,1013.5,1015.7,0
8.147095873865254,20.0,46.0,1016.4,1013.3,0
7.796167628204287,19.0,49.0,1018.5,1014.8,0
9.901737102170095,31.0,31.0,1017.6,1013.6,0
8.731976283300202,24.0,41.0,1023.8,1019.7,0
7.6791915463172975,65.0,50.0,1011.9,1012.8,0
8.96592844707418,31.0,39.0,1016.9,1013.4,0
8.498024119526223,24.0,43.0,1019.3,1015.6,0
9.08290452896117,29.47833107472864,38.0,1020.9,1017.1,0
8.498024119526223,41.0,43.0,1022.7,1021.6,0
8.96592844707418,72.0,39.0,1013.6,1008.7,0
7.913143710091276,30.0,48.0,1015.5,1014.0,0
7.328263300656331,33.0,53.0,1021.4,1013.9,0
7.562215464430307,26.0,51.0,1022.3,1020.0,0
5.690598154238478,28.0,67.0,1018.2,1016.9,0
6.509430727447404,30.0,60.0,1013.1,1012.8,0
7.913143710091276,43.0,48.0,1021.1,1020.0,0
10.603593593492034,46.0,25.0,1014.4,1010.4,0
10.018713184057084,20.0,30.0,1016.1,1011.8,0
10.252665347831064,39.0,28.0,1011.5,1010.3,0
10.603593593492034,41.0,25.0,1011.3,1008.7,0
11.071497921039992,35.0,21.0,1013.0,1010.1,0
10.252665347831064,41.0,28.0,1009.2,1008.7,0
12.007306576135905,56.0,13.0,1012.7,1006.2,0
11.305450084813966,30.0,19.0,1019.6,1015.2,0
10.603593593492034,31.0,25.0,1018.7,1016.9,0
8.731976283300202,33.0,41.0,1015.0,1014.7,0
7.445239382543318,52.0,52.0,1004.5,1007.3,0
